date,fund_id,y_true,y_hat_p50,y_hat_naive,fold
2019-06-24,UTI_LargeCap,-0.0004752675821061425,0.011142264704038176,-0.009249071752472027,5
2019-06-25,UTI_LargeCap,0.01385159520050716,0.010591580542635247,0.002739419316167835,5
2019-06-26,UTI_LargeCap,0.022465029324814756,0.01031274650599396,0.0064815965093820704,5
2019-06-27,UTI_LargeCap,0.005951587876394271,0.008899689972390261,0.0007806944405579497,5
2019-06-28,UTI_LargeCap,0.0009478328421947957,0.010520852744944168,-0.0060149716788979735,5
2019-07-01,UTI_LargeCap,-0.0003783029092322421,0.009980087497161496,-0.0020010472771909704,5
2019-07-02,UTI_LargeCap,-0.00018310867872017855,0.012967672094311143,0.001822020094334631,5
2019-07-03,UTI_LargeCap,0.002304587535180036,0.01393157459570732,-0.009700863545875071,5
2019-07-04,UTI_LargeCap,0.02849542920171022,0.017108756715644276,-0.006938120878878795,5
2019-07-05,UTI_LargeCap,0.025328254245937654,0.020741383435388727,-0.022988189356051292,5
2019-07-08,UTI_LargeCap,0.011014760549395208,0.01349888252145297,-0.02548357743235774,5
2019-07-09,UTI_LargeCap,0.023339359562908557,0.01606616028158202,-0.005579076277264616,5
2019-07-10,UTI_LargeCap,0.02295396302812902,0.016414490049481235,-0.011446322789403607,5
2019-07-11,UTI_LargeCap,0.021123843014167254,0.015713297303586733,-0.0005754007598940403,5
2019-07-12,UTI_LargeCap,0.02191988241272036,0.013986903191951389,-0.006283701613276849,5
2019-07-15,UTI_LargeCap,0.02426285590906374,0.017819976735461627,-0.0008070773166539702,5
2019-07-16,UTI_LargeCap,0.006820035571244221,0.015609221376506385,0.004569517199597639,5
2019-07-17,UTI_LargeCap,0.003523095475344462,0.015759507314381267,-0.0020674015546741087,5
2019-07-18,UTI_LargeCap,0.007342547106390818,0.015345889374995257,-0.013107715241299056,5
2019-07-19,UTI_LargeCap,0.006252981182499173,0.008481973046630288,-0.01921639869966596,5
2019-07-22,UTI_LargeCap,0.026251877893870512,0.011796666088925219,-0.004855993384786372,5
2019-07-23,UTI_LargeCap,0.030836745672220056,0.012649486730248724,-0.002200729353109221,5
2019-07-24,UTI_LargeCap,0.014481041426469776,0.011158568722917109,-0.0031919159358915206,5
2019-07-25,UTI_LargeCap,0.003510238163083823,0.009552245997661331,0.009962204359422744,5
2019-07-26,UTI_LargeCap,0.005878539934845994,0.011521843501220602,0.012162362758011858,5
2019-07-29,UTI_LargeCap,-0.0025045361620601447,0.010143348484742158,0.002179238091087332,5
2019-07-30,UTI_LargeCap,-0.005782667500906058,0.005882746982601636,-0.0036892384781641585,5
2019-07-31,UTI_LargeCap,-0.006016185738966007,0.0031282522104984045,0.0019328797169470002,5
2019-08-01,UTI_LargeCap,-0.002615639383515056,0.001776705234261051,-0.0015937250315680718,5
2019-08-02,UTI_LargeCap,-0.004335461429502807,0.004005030864347658,0.007943060741652519,5
2019-08-05,UTI_LargeCap,-0.013883161807000333,0.00851701328978107,-0.002251190954958515,5
2019-08-06,UTI_LargeCap,-0.01088428050259016,0.005322990889735777,0.01648860645578698,5
