date,nav
2019-08-01,226.2600
2019-08-02,225.6700
2019-08-05,223.0100
2019-08-06,225.1900
2019-08-07,223.5800
2019-08-08,226.5600
2019-08-09,227.9100
2019-08-13,223.2700
2019-08-14,225.6900
2019-08-16,226.2600
2019-08-19,226.5700
2019-08-20,225.3000
2019-08-21,223.0900
2019-08-22,219.5000
2019-08-23,221.2100
2019-08-26,225.8700
2019-08-27,227.3700
2019-08-28,226.2600
2019-08-29,224.6400
2019-08-30,226.0000
2019-09-03,222.0000
2019-09-04,223.1300
2019-09-05,223.6200
2019-09-06,225.4600
2019-09-09,226.5000
2019-09-11,226.6400
2019-09-12,226.5700
2019-09-13,228.4700
2019-09-16,227.4600
2019-09-17,223.6500
2019-09-18,223.9700
2019-09-19,221.3500
2019-09-20,232.6800
2019-09-23,238.5600
2019-09-24,237.8200
2019-09-25,234.2900
2019-09-26,237.6200
2019-09-27,236.5600
2019-09-30,234.7500
2019-10-01,231.7600
2019-10-03,230.7000
2019-10-04,227.7300
2019-10-07,226.7000
2019-10-09,230.4800
2019-10-10,228.4100
2019-10-11,229.6500
2019-10-14,230.6000
2019-10-15,232.0600
2019-10-16,232.9300
2019-10-17,235.6000
2019-10-18,237.2400
2019-10-22,236.4300
2019-10-23,236.8000
2019-10-24,235.6400
2019-10-25,236.0800
2019-10-29,240.0900
2019-10-30,241.1000
2019-10-31,242.1100
2019-11-01,242.9800
2019-11-04,244.1300
2019-11-05,243.0500
2019-11-06,243.9600
2019-11-07,244.8100
2019-11-08,243.5800
2019-11-11,244.1300
2019-11-13,241.7500
2019-11-14,242.7600
2019-11-15,243.5600
2019-11-18,243.7800
2019-11-19,244.6300
2019-11-20,245.9200
2019-11-21,245.2600
2019-11-22,244.2700
2019-11-25,246.9800
2019-11-26,246.1600
2019-11-27,246.8700
2019-11-28,248.1200
2019-11-29,246.7500
2019-12-02,246.4800
2019-12-03,245.3600
2019-12-04,246.5300
2019-12-05,245.7900
2019-12-06,243.4300
2019-12-09,243.5600
2019-12-10,242.0500
